tid,court_type,court,date,numcitedby,numcites,topical,issues,matched_queries,title,headline
107870801,HC,Punjab-Haryana High Court,2021-01-19,3,8,True,126v135|compounding-152|mensrea-135,hc_126v135|hc_135|hc_152,"Amit Kumar vs State Of Punjab And Another on 19 January, 2021","relevant record.                 <b>Section</b> <b>135</b>  of the <b>Electricity</b> Act, 2003 defines and  penalises <b>theft</b> of <b>electricity</b> while  <b>Section</b> 152  of the <b>Electrici"
178289762,HC,Patna High Court,2011-01-05,3,68,True,126v135|assessment-126|compounding-152|mensrea-135|provisional-final,hc_126|hc_126v135|hc_135|hc_152|hc_provisional,"Binay Kumar Singh & Ors vs The State Of Bihar & Anr on 5 January, 2011","<b>Electricity</b> <b>theft</b>, which prescribes   detecting <b>theft</b> of <b>Electricity</b> or the use of   <b>electricity</b> other than the authorised use by   the consumer.                    "
108624484,HC,Calcutta High Court (Appellete Side),2022-01-25,3,19,True,126v135|assessment-126|jurisdiction-145-154|mensrea-135,hc_126|hc_126v135|hc_135|hc_145_154,"Ashok Kumar Maity vs The West Bengal State <b>Electricity</b> Board on 25 January, 2022","<b>Sections</b> <b>135</b>  to  140  and  <b>Section</b> 150 .&quot;    17.    <b>Section</b> 126 , Explanation (b) stipulates that unauthorised use of        <b>electricity</b> means the usage of <b>"
166786106,HC,Gujarat High Court,2013-11-30,3,50,True,126v135|appeal-127|assessment-126|jurisdiction-145-154|mensrea-135|provisional-final,hc_126|hc_126v135|hc_127|hc_135|hc_145_154|hc_provisional,"Satish Babubhai Patel vs Union Of India & on 30 November, 2013","took note of  <b>Section</b> 126  of the Act, along with  <b>Section</b> 127  (appeal to Appellate Authority),   <b>Section</b> <b>135</b>  (<b>theft</b> of <b>electricity</b>),  <b>Section</b> 143 , "
195576141,HC,Madras High Court,2018-01-04,3,19,True,126v135|assessment-126|compounding-152|mensrea-135,hc_126|hc_126v135|hc_135|hc_152,"The Tamil Nadu <b>Electricity</b> Board vs T.Vellaichamy Nadar on 4 January, 2018","<b>theft</b> of <b>electricity</b> and measures to prevent diversion of <b>electricity</b>, <b>theft</b> or unauthorized use of <b>electricity</b> or tampering, distress or damage to <b>electrical</b>"
58331350,HC,Gauhati High Court,2021-11-16,3,8,True,126v135|assessment-126|mensrea-135,hc_126|hc_126v135|hc_135,"M/S. Shiv Alloys Steel vs Assam Power Distribution Company Ltd. ... on 16 November, 2021","<b>section</b> <b>135</b>  of the <b>Electricity</b> Act, whereby <b>theft</b> of <b>electricity</b> has been alleged and, therefore, it will be a matter covered under  <b>section</b> <b>135</b> ... <"
9784579,HC,Delhi High Court,2016-02-10,3,10,True,mensrea-135,hc_135,"Udai Veer Singh vs Bses Rajdhani Power Ltd. & Ors. on 10 February, 2016","Third Proviso to  <b>Section</b> <b>135</b>  of the Act, once it was proved that there exists material of abstraction / <b>theft</b> of <b>electricity</b>, it is presumed that ... <b>Section</b> <b>13"
107851037,HC,Punjab-Haryana High Court,2014-02-20,3,8,True,assessment-126|mensrea-135,hc_126|hc_135,"Hari Chand vs Dakshin Haryana Bijli Vitran Nigam Ltd ... on 20 February, 2014",<b>theft</b> of <b>electricity</b> or penalty to be imposed or                     assessment to be made by the Assessing Officer in connection with the                     <b>theft</b> of <b>electric
178741896,HC,Kerala High Court,1995-02-07,3,9,True,assessment-126,hc_126,"M/S. Alwaye Rubex (P) Ltd vs Kerala State <b>Electricity</b> Board on 7 February, 1995",<b>unauthorised</b> <b>use</b>. It is contended that the <b>unauthorised</b> <b>use</b>  of <b>electricity</b> cannot be restricted only to those explanations  illustrated under  <b>section</b> <b>126
3450938,HC,Calcutta High Court (Appellete Side),2017-12-15,3,4,True,assessment-126,hc_126,"Sachindra Nath Das vs The State Of West Bengal And Ors on 15 December, 2017","decision,  <b>Sections</b> <b>126</b>  and  135  operate in different fields. While proceedings under  <b>Section</b> <b>126</b>  of the Act are intended to determine civil liability,  <b>Section</b> "
178813637,HC,Calcutta High Court (Appellete Side),2012-05-16,3,3,True,assessment-126,hc_126,"Sudhir Kr. Mondal & Anr vs The West Bengal State <b>Electricity</b> on 16 May, 2012","<b>electricity</b> under  <b>Section</b> 135  of the <b>Electricity</b> Act, 2003,                    the final bill raised and duly paid by them in terms of                     <b>Section</b> <b>126<"
24039651,HC,Calcutta High Court (Appellete Side),2020-12-09,3,2,True,assessment-126,hc_126,"Mosaraf Hossain @ Babar Ali Sk vs West Bengal State <b>Electricity</b> ... on 9 December, 2020","Mosaraf Hossain @ Babar Ali Sk vs West Bengal State <b>Electricity</b> ... on 9 December, 2020    Author:  Arindam Mukherjee     Bench:  Arindam Mukherjee ... about the provisional assessment made und"
108078507,HC,Allahabad High Court,2013-12-04,3,12,True,compounding-152,hc_152,"M/S Torrent Power Ltd. vs The State Of U.P. Thru Secy. And Others on 4 December, 2013","provision of  <b>Section</b> 126  read with  <b>Section</b> 135  of the <b>Electricity</b> Act, it is apparently clear, that usage of <b>electricity</b> for the purposes other than ... <b>Electricity<"
1321814,HC,Patna High Court,2007-04-27,3,9,True,compounding-152,hc_152,"K.N. Ram @ Kedar Nath Ram vs The State Of Bihar And Anr. on 27 April, 2007",connection attention has been drawn towards  <b>Section</b> <b>152</b>  of the Indian <b>Electricity</b> Act which lays down as follows:       <b>152</b>(2); On payment ... amount has been accepted an
46649992,HC,Delhi High Court - Orders,2021-03-17,3,10,True,compounding-152,hc_152,"Sanjeev Dua vs State & Anr on 17 March, 2021","offence punishable under  <b>Section</b> 135  of the Indian <b>Electricity</b> Act, 2003 is <b>compoundable</b> in terms of  <b>Section</b> <b>152</b>  of the said enactment, in view"
105044112,HC,Delhi High Court,2009-04-06,3,21,True,jurisdiction-145-154,hc_145_154,"B.S.E.S. Rajdhani Power Ltd. vs Vijay Kumar Gupta & Anr. on 6 April, 2009","<b>154</b> (3)  the <b>Special</b> <b>Court</b> may, notwithstanding         anything contained in <b>Section</b> 260 (1) or  <b>Section</b> 262  CrPC, try the         offence under  <b>Section</b> .."
184421142,HC,Punjab-Haryana High Court,2013-08-14,3,24,True,jurisdiction-145-154,hc_145_154,"Dakshin Haryana Bijli Vitran Nigam Ltd vs Smt. Sulekha on 14 August, 2013",civil <b>court</b>                                invoking the provisions of  <b>Section</b> 42(8)  read with  <b>Section</b> <b>145</b>  of                                the Act.                    
199258,HC,Allahabad High Court,1974-04-19,3,17,False,natural-justice,hc_hearing,"Subhash Oil Industries And Ors. vs State Of Uttar Pradesh And Anr. on 19 April, 1974",Subhash Oil Industries And Ors. vs State Of Uttar Pradesh And Anr. on 19 April
47581452,HC,Andhra Pradesh High Court - Amravati,2019-09-25,3,3,True,natural-justice,hc_hearing,"This Writ Petition Is Filed By The vs ""...... To Pass An Order Or Orders on 25 September, 2019","Section 127  of <b>Electricity</b> Act, 2003          without granting any <b>opportunity</b> of <b>hearing</b> as illegal,          arbitrary and violative of principles of <b>natural</b> <b>justice<"
163591088,HC,Delhi High Court,2012-04-10,3,15,True,burden-proof,hc_burden,"Ajay Gupta vs Bses Rajdhani Power Ltd on 10 April, 2012","help drawing up <b>presumption</b> of DAE merely on the discovery of a tampered meter. Moreover, the shifting of the <b>burden</b> of <b>proof</b> to the consumer ... shifting of the <b>burden</b> of "
53807387,HC,Bombay High Court,2021-06-09,3,11,False,burden-proof,hc_burden,"Anil Krishnarao Apashingkar vs The State Of Maharashtra on 9 June, 2021","Anil Krishnarao Apashingkar vs The State Of Maharashtra on 9 June, 2021    Equivalent citations: AIRONLINE"
464596,HC,Madhya Pradesh High Court,2005-09-28,3,35,False,burden-proof,hc_burden,"Manoj Rajani vs Superintending Engineer, M.P.E.B. And ... on 28 September, 2005","Manoj Rajani vs Superintending Engineer, M.P.E.B. And ... on 28 September, 2005    Equivalent"
232532,HC,Madhya Pradesh High Court,2002-07-25,3,25,False,burden-proof,hc_burden,"Chetak Constructions Limited vs Om Prakash And Ors. on 25 July, 2002","Chetak Constructions Limited vs Om Prakash And Ors. on 25 July, 2002    Equivalent citations: AIR2003MP145"
1357202,HC,Gujarat High Court,2004-10-15,2,52,True,126v135|assessment-126|jurisdiction-145-154|mensrea-135,hc_126|hc_126v135|hc_135|hc_145_154,"Ahmedabad <b>Electricity</b> Company Limited vs Ramesh D. Devnani on 15 October, 2004","under the provisions of  <b>section</b> <b>135</b>(1)(a)(b) , <b>theft</b> of <b>electricity</b> has been committed by the respondent.  <b>Section</b> <b>135</b> ... <b>theft</b> of <b>electricity</b>"
171690404,HC,Bombay High Court,2017-03-30,2,22,True,126v135|compounding-152|mensrea-135,hc_126v135|hc_135|hc_152,"Suresh Ganpati Halvankar vs State Of Maharashtra And Anr on 30 March, 2017","offence punishable under  <b>Section</b> <b>135</b>  of the <b>Electricity</b> Act, 2003.  Clause (b) to (d) of  <b>Section</b>   <b>135</b>    of   the   <b>Electricity</b>   Act,   2003   includes  "
158424159,HC,Punjab-Haryana High Court,2011-11-08,2,15,True,126v135|assessment-126|jurisdiction-145-154|mensrea-135,hc_126|hc_126v135|hc_135|hc_145_154,"M/S Bharat Auto Care vs Punjab State <b>Electricity</b> Board And ... on 8 November, 2011",this unauthorized use of <b>electricity</b> could be distinguished from <b>theft</b> of <b>electricity</b>.  <b>Section</b> <b>135</b>  of the Act relates to the <b>theft</b> of <b>electricity</b> whi
160125,HC,Allahabad High Court,2006-09-15,2,30,True,mensrea-135,hc_135,"Mustaq Alias Mustafa vs State Of U.P. And Ors. on 15 September, 2006","<b>electricity</b> is available under  <b>Section</b> <b>135</b>  of the Act. The provision is quoted hereunder:       <b>135</b>. <b>Theft</b> of <b>Electricity</b>.-(1) Whoever, dishonestly:       ("
104343487,HC,Punjab-Haryana High Court,2013-09-17,2,13,True,126v135|assessment-126|mensrea-135|provisional-final,hc_126|hc_126v135|hc_135|hc_provisional,"M/S Jtg Alloys Private Ltd vs Punjab State Power Corporation Ltd on 17 September, 2013",expression used in  <b>Section</b> <b>135</b>  is tampers a meter. If the                                 definitions given of <b>theft</b> of <b>electricity</b> under  <b>Section</b> <b>135</b>  are 
38131254,HC,Madras High Court,2010-04-13,2,21,True,jurisdiction-145-154|mensrea-135|provisional-final,hc_135|hc_145_154|hc_provisional,"S.Muralidharan vs The Executive Engineer ... on 13 April, 2010",<b>section</b> (1) passed under sub-<b>section</b> (3) shall be final.                                      (5) No appeal shall lie to the appellate authority                            referred to in
101781201,HC,Calcutta High Court (Appellete Side),2016-12-15,2,15,True,126v135|assessment-126|mensrea-135,hc_126|hc_126v135|hc_135,"M/S Orion Metal Pvt. Ltd. & Anr vs West Bengal State <b>Electricity</b> ... on 15 December, 2016",unauthorised use of  <b>electricity</b> under  <b>Section</b> 126  of the said Act could not be maintained along  with <b>theft</b> under  <b>Section</b> <b>135</b>  of the said ... supply of  <b>elec
825781,HC,Madras High Court,2008-03-27,2,15,True,assessment-126|mensrea-135,hc_126|hc_135,"S.Senthil Kumar vs The Executive Engineer (Distribution) on 27 March, 2008","supply of <b>electricity</b> and removing the meter, <b>electric</b> line, <b>electric</b> plant and other apparatus in case of <b>theft</b> or unauthorised use of <b>electricity</b> ... such circumst"
88685124,HC,Patna High Court - Orders,2013-08-02,2,7,True,burden-proof|mensrea-135,hc_135|hc_burden,"M/S Shree Ram Wire vs The Bihar State <b>Electricity</b> Bo on 2 August, 2013","recovery from the petitioner.                               6.  <b>Electricity</b> Act, 2003  defines <b>theft</b> of <b>electricity</b>                under  <b>Section</b> <b>135</b> .          The "
151608888,HC,Jharkhand High Court,2016-03-17,2,8,True,126v135|mensrea-135,hc_126v135|hc_135,"Ms Ramgarh Refractory And Mineral ... vs Jharkhand Urja Vikas Nigam Limited ... on 17 March, 2016","Jharkhand State <b>Electricity</b> Board has  registered a case of <b>theft</b>.    5.        Under the <b>Electricity</b> Act, 2003 , &quot;cases of <b>theft</b> of <b>electricity</b> ... <b>Electric"
197158828,HC,Madras High Court,2014-08-22,2,31,True,assessment-126,hc_126,"Vellaichamy vs The State Of Tamilnadu on 22 August, 2014","discussed above arose out of the old  <b>Electricity</b> Act . After the enactment of the  Indian <b>Electricity</b> Act, 2003 , the earlier provisions relating to Schemes ... such circumstances, when"
1025048,HC,Calcutta High Court,2003-09-30,2,31,True,assessment-126,hc_126,"Nabin Agarwal And Anr. Etc. vs C.E.S.C. Ltd. And Ors. on 30 September, 2003",<b>Sections</b> do not provide for any disconnection at all even if the authorised officer finds that there has been <b>unauthorised</b> <b>use</b> of <b>electricity</b>.  <b>Section</b> <b>126</b> ..
107836520,HC,Calcutta High Court (Appellete Side),2022-07-15,2,9,True,assessment-126,hc_126,"Tapan Sen Majumdar vs The West Bengal State <b>Electricity</b> ... on 15 July, 2022","theft is       a common ingredient between &#x27;<b>unauthorised</b> <b>use</b>&#x27; of <b>electricity</b> as       envisaged in  <b>Section</b> <b>126</b>  of the <b>Electricity</b> Act, 2003 (herei"
8529168,HC,Punjab-Haryana High Court,2017-02-01,2,8,True,126v135|assessment-126,hc_126|hc_126v135,"Punjab State Power Corporation Ltd & Anr vs Harpal Singh & Anr on 1 February, 2017",found involved in  <b>unauthorised</b> <b>use</b> of <b>electricity</b>.                        <b>Section</b> <b>126</b>  of the <b>Electricity</b> Act reads as follow: -                        &quot
103071855,HC,Allahabad High Court,2012-04-20,2,7,True,assessment-126|natural-justice|provisional-final,hc_126|hc_hearing|hc_provisional,"Sanjay Rizvi vs M.D. Kanpur <b>Electricity</b> Suply And ... on 20 April, 2012","defend himself. The term &quot;<b>unauthorised</b> <b>use</b> of <b>electricity</b>&quot; is defined in Explanation (b) to  <b>Section</b> <b>126</b>  of the <b>Electricity</b> Act, 2003 and clause .."
101650680,HC,Kerala High Court,2016-07-14,2,9,True,assessment-126,hc_126,"Jenin Mon V vs Kerala State <b>Electricity</b> Board Ltd on 14 July, 2016","there was high instances of  &#x27;<b>unauthorised</b> <b>use</b>&#x27; of <b>electricity</b>, which came within the purview  of  <b>Section</b> <b>126</b> ... that the primary object under  <b>Sectio"
188007563,HC,Calcutta High Court (Appellete Side),2022-06-29,2,7,True,assessment-126,hc_126,"Sk. Sahajahan Mondal vs The State Of West Bengal And Others on 29 June, 2022","<b>Section</b> <b>126</b>(5)  specifically stipulates that if the  assessing Officer reaches to the conclusion that  <b>unauthorised</b> <b>use</b> of <b>electricity</b> has taken place, the  assessme"
931171,HC,Patna High Court,2007-01-08,2,10,True,assessment-126|compounding-152,hc_126|hc_152,"Gopal Sao And Anr. vs State Of Bihar And Anr. on 8 January, 2007",conclusion that <b>unauthorised</b> <b>use</b> of <b>electricity</b> has taken place it shall be presumed that such <b>unauthorised</b> <b>use</b> of <b>electricity</b> was continuing for a period ...
147137464,HC,Delhi High Court,2017-03-20,2,12,True,126v135,hc_126v135,"Rameshwar @ Kanwar Singh vs Bses Rajdhani Power Limited on 20 March, 2017",under <b>Section</b> 151 read with <b>Section</b> 154 for offences punishable under <b>Sections</b> <b>135</b> read with  <b>Section</b> 150  of the <b>Electricity</b> ... <b>135</b>  of the <b>Electr
138631426,HC,Karnataka High Court,2021-12-21,2,5,True,126v135,hc_126v135,"H.A. Kumar vs The State Of Karnataka on 21 December, 2021","trial      Court, for the offence punishable under       <b>Section</b> 304A  of IPC, under  <b>Section</b> <b>135</b>  of      <b>Electricity</b> Act and Regulation ... year earlier could be related "
179963400,HC,Delhi High Court,2014-12-10,2,14,True,compounding-152|jurisdiction-145-154,hc_145_154|hc_152,"B.S.E.S. Rajdhani Power Ltd. vs P.P. Singh & Anr. on 10 December, 2014",jurisdiction of special <b>electricity</b> courts in the context of <b>compounding</b> of offence of theft of <b>electricity</b> under  <b>Section</b> <b>152</b>  of the <b>Electricity</b> ... context
34989397,HC,Patna High Court - Orders,2009-05-28,2,11,True,compounding-152,hc_152,"Satyendra Rai @ Satyandar Kumar Rai @ ... vs State Of Bihar & Anr on 28 May, 2009","<b>Electricity</b> Board was conducted  on 24.1.2007 when  <b>Electricity</b> Act, 2003  had already come into force and  the new Act under  <b>Section</b> ... <b>electricity</b> is given the  liberty"
121039577,HC,Calcutta High Court (Appellete Side),2015-01-16,2,5,True,compounding-152,hc_152,"Sri Haran Chandra Mondal Alias Haran ... vs The State Of West Bengal & Anr on 16 January, 2015","offence <b>compounded</b>, he has to take steps in terms of the provisions of  <b>section</b>  <b>152</b>  of the <b>Electricity</b> Act, 2003 and for that neither ... WBSEDCL.        Now, on a plain "
